time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-01 00:00:00,0,189.392001342773,-26.7699951171875,79.3500999127245,3.43327478721435,0,0
1979-01-02 00:00:00,50.0302090644836,185.500834147135,-24.9149987538655,82.3248423855507,3.54468134981328,0,0
1979-01-03 00:00:00,35.4395414193471,204.33375231425,-20.9612500508626,80.2249058713046,5.62301558891477,0,0
1979-01-04 00:00:00,57.634916305542,175.890416463216,-24.4241667429606,78.928680390337,4.67511872678219,0,0
1979-01-05 00:00:00,76.5380833943685,163.888333002726,-24.2295822143554,80.8110302426137,5.38961244159719,0,0
1979-01-06 00:00:00,54.9489583969116,215.530416488647,-18.6654158274332,81.7065264763924,4.50153848721257,0,0
1979-01-07 00:00:00,56.9570830663045,202.422500610352,-19.3974994659424,75.7271331679164,3.25575440494584,0,0
1979-01-08 00:00:00,26.4529583454132,220.827083587646,-18.2637517293294,83.1334651565338,4.67115646556339,0,0.000603000016417354
1979-01-09 00:00:00,66.0999167760213,195.088331858317,-20.2333352406819,79.1858440423985,4.81213924726543,0,0
1979-01-10 00:00:00,64.2980833053589,185.281248728434,-23.2983325958252,78.3505917900706,3.37842624593602,0,0
1979-01-11 00:00:00,69.4651675224304,164.701663970947,-24.153334681193,79.5568584900722,3.5472209753342,0,0
1979-01-12 00:00:00,46.611750125885,206.628753026327,-20.4337492624918,83.8079450688133,2.83540798529063,0,0.000291999997571111
1979-01-13 00:00:00,82.2192497253418,148.20708211263,-25.0341673533122,81.0441057254997,4.1788880201975,0,0
1979-01-14 00:00:00,79.7372922897339,155.843749046326,-27.6741661071777,79.5853301764514,4.30991308910986,0,0
1979-01-15 00:00:00,79.026917775472,154.737915992737,-24.5475009918213,80.9387187139936,2.76762461630993,0,0.000974999964237213
1979-01-16 00:00:00,71.5659583409627,190.932083129883,-23.7816668192545,79.8991823739881,3.8145483136729,0,0.0211679998040199
1979-01-17 00:00:00,76.1277491251628,210.34083366394,-16.7633327484131,81.2623993546443,2.69819836566677,0,0.0187159998714924
1979-01-18 00:00:00,80.1120847066243,191.553336461385,-18.7400001525879,83.6935014818564,5.87798546492715,0,0.00785300005227327
1979-01-19 00:00:00,44.9401248296102,278.996251424154,-8.68458150227862,88.7392886767688,4.63625568295242,0,0.0407999996095896
1979-01-20 00:00:00,39.7765839894613,274.195831298828,-6.89625015258787,90.3929303528243,3.05191628833457,0,0.014852000027895
1979-01-21 00:00:00,65.3194583257039,258.760002772013,-7.6766647338867,91.1929574863997,4.58430450698606,0,0.00305800000089221
1979-01-22 00:00:00,72.7673743565877,236.000415802002,-11.9220832824707,87.3483180321823,4.1509035614219,0,0.00186299997090828
1979-01-23 00:00:00,76.4270410239697,198.703753153483,-18.0879183451334,83.4759981606555,5.21742979905718,0,0.000702999988570809
1979-01-24 00:00:00,93.464375247558,166.514584223429,-20.7491649627685,75.7401730703765,2.44536724870658,0,0
1979-01-25 00:00:00,66.7475002010663,233.96416982015,-17.0316661834717,81.9937467229114,2.773784826492,0,0
1979-01-26 00:00:00,67.6726675331593,268.278750737508,-9.28208389282224,86.8190434572304,2.69472795478719,0,0.0183970000222325
1979-01-27 00:00:00,71.6134156187375,266.169166564941,-9.31749827067055,87.5422000990648,5.91058534878137,0,0.0163469999283552
1979-01-28 00:00:00,27.9146245718002,258.864170074463,-10.7199971516927,88.4532579662617,5.08574723628061,0,0.0147480000555515
1979-01-29 00:00:00,28.7777501543363,254.421667098999,-11.9091654459635,87.7512315144435,3.42867468903627,0,0.00357899999246001
1979-01-30 00:00:00,61.295583486557,246.760000864665,-12.7912506103515,85.5763947746728,3.53684558361355,0,0
1979-01-31 00:00:00,56.2579588492711,238.756248474121,-14.7279158274332,85.6377221087315,3.0420842112943,0,0
1979-02-01 00:00:00,84.3039178848267,230.823334376017,-14.0304168701172,79.6934504224706,3.0807221446067,0,0.00237300001084805
1979-02-02 00:00:00,38.093125085036,237.612501780192,-14.8966659545898,84.1437873919085,1.88523630029682,0,0.0086150000244379
1979-02-03 00:00:00,32.7971252600352,221.143333435059,-18.7595835367838,78.9778362631639,4.74897462957002,0,0
1979-02-04 00:00:00,104.766292651494,162.07458114624,-24.9529174804687,78.9448517265324,5.99776526926863,0,0.00250499997404404
1979-02-05 00:00:00,89.3077907562256,211.494997660319,-23.6566674550374,78.9282814356611,6.34056898133002,0,0.00252899995946791
1979-02-06 00:00:00,53.8212495644887,231.857917149862,-16.837084197998,81.3870756200247,4.43613423417472,0,0.0161379998922348
1979-02-07 00:00:00,93.0235844453176,182.405414581299,-22.4625,80.8687984247735,4.42717589678536,0,0
1979-02-08 00:00:00,118.927751064301,150.114167531331,-24.7679167429606,76.9364224976284,3.32377664156853,0,0
1979-02-09 00:00:00,87.1908326148987,184.543331782023,-23.2187497456868,79.4435713015919,3.42814170271884,0,0.00891600005328655
1979-02-10 00:00:00,62.5714167753855,224.643749872843,-22.0033331553141,80.5554139288733,4.2935775982862,0,0.00555800010450184
1979-02-11 00:00:00,90.0954580307007,241.803333282471,-15.5783345540364,81.9672043526212,2.98461621025243,0,0.00260200003162026
1979-02-12 00:00:00,72.1503747304281,230.132498423258,-17.1054138183594,82.4335032348188,2.85551556046301,0,0.00299300001934171
1979-02-13 00:00:00,83.4234587351481,238.157501856486,-15.3245834350586,85.0599932710932,4.90083973717463,0,0.0280720000341535
1979-02-14 00:00:00,115.448125998179,239.805830001831,-8.91499811808266,89.525462620506,3.95323843464751,0,0.00231599997729063
