"DateTime"	"Depth"	"temp"
2002-08-23	1.8288	20.4798611111111
2002-08-24	0.762	20.7083333333333
2002-08-24	1.8288	20.7868055555556
2002-08-25	0.762	21.3759259277778
2002-08-25	1.8288	20.9090277777778
2002-08-26	0.762	22.1555555555556
2002-08-26	1.8288	21.2597222222222
2002-08-27	0.762	21.9509259277778
2002-08-27	1.8288	21.0951388888889
2002-08-28	0.762	21.7555555555556
2002-08-28	1.8288	21.1770833333333
2002-08-29	0.762	22.5055555555556
2002-08-29	1.8288	21.1340277777778
2002-08-30	0.762	22.5638888888889
2002-08-30	1.8288	21.2597222222222
2002-08-31	0.762	22.4509259277778
2002-08-31	1.8288	21.3423611111111
2002-09-01	0.762	22.2833333333333
2002-09-01	1.8288	21.3416666666667
2002-09-02	0.762	21.3407407388889
2002-09-02	1.8288	20.9909722222222
2002-09-03	0.762	21.0675925944444
2002-09-03	1.8288	20.7666666666667
2002-09-04	0.762	21.5083333333333
2002-09-04	1.8288	20.9090277777778
2002-09-05	0.762	22.2
2002-09-05	1.8288	20.9506944444444
2002-09-06	0.762	22.5944444444444
2002-09-06	1.8288	21.1555555555556
2002-09-07	0.762	23.8620370388889
2002-09-07	1.8288	21.5708333333333
2002-09-08	0.762	24.0629629611111
2002-09-08	1.8288	21.8625
2002-09-09	0.762	23.5185185166667
2002-09-09	1.8288	21.8
2002-09-10	0.762	22.2555555555556
2002-09-10	1.8288	21.4666666666667
2002-09-11	0.762	21.8388888888889
2002-09-11	1.8288	21.4458333333333
2002-09-12	0.762	21.3972222222222
2002-09-12	1.8288	21.3416666666667
2002-09-13	0.762	21.0370370388889
2002-09-13	1.8288	21.1354166666667
2002-09-14	0.762	20.5175925944444
2002-09-14	1.8288	20.7868055555556
2002-09-15	0.762	20.1111111111111
2002-09-15	1.8288	20.4388888888889
2002-09-16	0.762	19.575
2002-09-16	1.8288	20.1354166666667
2002-09-17	0.762	20.6833333333333
2002-09-17	1.8288	20.075
2002-09-18	0.762	20.4648148166667
2002-09-18	1.8288	20.0145833333333
2002-09-19	0.762	20.59814815
2002-09-19	1.8288	19.9541666666667
2002-09-20	0.762	19.9240740722222
2002-09-20	1.8288	19.8534722222222
2002-09-21	0.762	18.8462962944444
2002-09-21	1.8288	19.1631944444444
2002-09-22	0.762	17.42314815
2002-09-22	1.8288	18.29375
2002-09-23	0.762	15.9148148166667
2002-09-23	1.8288	17.5305555555556
2002-09-24	0.762	15.5166666666667
2002-09-24	1.8288	16.8527777777778
2002-09-25	0.762	14.8092592611111
2002-09-25	1.8288	16.2784722222222
2002-09-26	0.762	15.2287037055556
2002-09-26	1.8288	16.0798611111111
2002-09-27	0.762	15.3620370388889
2002-09-27	1.8288	15.8826388888889
2002-09-28	0.762	15.20185185
2002-09-28	1.8288	15.6652777777778
2002-09-29	0.762	13.9259259277778
2002-09-29	1.8288	15.3673611111111
2002-09-30	0.762	14.1583333333333
2002-09-30	1.8288	15.4076388888889
2002-10-01	0.762	15.5972222222222
2002-10-01	1.8288	15.3680555555556
2002-10-02	0.762	14.8351851833333
2002-10-02	1.8288	14.9527777777778
2002-10-03	0.762	12.6370370388889
2002-10-03	1.8288	14.4416666666667
2002-10-04	0.762	12.5601851833333
2002-10-04	1.8288	14.0722222222222
2002-10-05	0.762	12.2787037055556
2002-10-05	1.8288	13.6694444444444
2002-10-06	0.762	11.9685185166667
2002-10-06	1.8288	13.1888888888889
2002-10-07	0.762	10.6259259277778
2002-10-07	1.8288	12.3944444444444
2002-10-08	0.762	10.1351851833333
2002-10-08	1.8288	11.9083333333333
2002-10-09	0.762	11.1175925944444
2002-10-09	1.8288	11.7138888888889
2002-10-10	0.762	11.4777777777778
2002-10-10	1.8288	11.6361111111111
2002-10-11	0.762	12.2259259277778
2002-10-11	1.8288	11.7333333333333
2002-10-12	0.762	12.3546296277778
2002-10-12	1.8288	11.6180555555556
2002-10-13	0.762	10.3685185166667
2002-10-13	1.8288	10.9625
2002-10-14	0.762	9.46574073888889
2002-10-14	1.8288	10.5194444444444
2002-10-15	0.762	9.82407407222222
2002-10-15	1.8288	10.03125
2002-10-16	0.762	8.71851851666667
2002-10-16	1.8288	9.63888888888889
2002-10-17	0.762	7.84814815
2002-10-17	1.8288	9.19652777777778
2002-10-18	0.762	5.75185185
2002-10-18	1.8288	8.8125
2002-10-19	0.762	6.34722222222222
2002-10-19	1.8288	8.275
2002-10-20	0.762	7.10277777777778
2002-10-20	1.8288	8.00486111111111
2002-10-21	0.762	5.725
2002-10-21	1.8288	7.6
2002-10-22	0.762	5.02407407222222
2002-10-22	1.8288	7.11875
2002-10-23	0.762	4.89444444444445
2002-10-23	1.8288	6.61388888888889
2002-10-24	0.762	4.86851851666667
2002-10-24	1.8288	6.47777777777778
2002-10-25	0.762	5.15370370555555
2002-10-25	1.8288	6.32222222222222
2002-10-26	0.762	5.12777777777778
2002-10-26	1.8288	6.03055555555555
2002-10-27	0.762	5.20555555555555
2002-10-27	1.8288	5.77777777777778
2002-10-28	0.762	4.58333333333333
2002-10-28	1.8288	5.7
2002-10-29	0.762	4.58333333333333
2002-10-29	1.8288	5.62222222222222
2002-10-30	0.762	4.50555555555556
2002-10-30	1.8288	5.33055555555555
2002-10-31	0.762	4.03796296111111
2002-10-31	1.8288	4.84444444444444
2002-11-01	0.762	3.28148148333333
2002-11-01	1.8288	4.43472222222222
2002-11-02	1.8288	4.23888888888889
2002-11-03	1.8288	4.04444444444445
2002-11-04	1.8288	3.75138888888889
2002-11-05	1.8288	3.53541666666667
2002-11-06	1.8288	3.41666666666667
2002-11-07	1.8288	3.3
2002-11-08	1.8288	3.45625
2002-11-09	1.8288	3.475
2002-11-10	1.8288	3.43611111111111
2002-11-11	1.8288	3.26111111111111
2002-11-12	1.8288	3.04513888888889
2002-11-13	1.8288	2.75
2002-11-14	1.8288	2.43472222222222
2002-11-15	1.8288	2.15694444444444
2002-11-16	1.8288	1.95902777777778
2002-11-17	1.8288	1.72152777777778
2002-11-18	1.8288	1.60277777777778
2002-11-19	1.8288	1.56319444444444
2002-11-20	1.8288	1.54305555555556
2002-11-21	1.8288	1.54305555555556
2002-11-22	1.8288	1.38263888888889
2002-11-23	1.8288	1.22430555555556
2002-11-24	1.8288	0.884722222222223
2002-11-25	1.8288	0.627777777777779
2002-11-26	1.8288	0.647222222222222
2002-11-27	1.8288	0.587499999999999
2002-11-28	1.8288	0.606944444444445
2002-11-29	1.8288	0.406250000000002
2002-12-02	1.8288	0.00347222222222301
2002-12-03	1.8288	0.0437499999999997
2002-12-04	1.8288	0.0840277777777764
2002-12-05	1.8288	0.06388888888889
2002-12-06	1.8288	0.06388888888889
2002-12-07	1.8288	0.0840277777777764
2002-12-08	1.8288	0.104166666666667
2002-12-09	1.8288	0.104166666666667
2002-12-10	1.8288	0.164583333333334
2002-12-11	1.8288	0.164583333333334
2002-12-12	1.8288	0.20486111111111
2002-12-13	1.8288	0.245138888888887
2002-12-14	1.8288	0.225000000000001
2002-12-15	1.8288	0.225000000000001
2002-12-16	1.8288	0.225000000000001
2002-12-17	1.8288	0.225000000000001
2002-12-18	1.8288	0.225000000000001
2002-12-19	1.8288	0.245138888888887
2002-12-20	1.8288	0.225000000000001
2002-12-21	1.8288	0.245138888888887
2002-12-22	1.8288	0.305555555555554
2002-12-23	1.8288	0.325694444444444
2002-12-24	1.8288	0.386111111111111
2002-12-25	1.8288	0.426388888888888
2002-12-26	1.8288	0.426388888888888
2002-12-27	1.8288	0.446527777777778
2002-12-28	1.8288	0.426388888888888
2002-12-29	1.8288	0.426388888888888
2002-12-30	1.8288	0.406250000000002
2002-12-31	1.8288	0.466666666666669
2003-01-01	1.8288	0.486805555555555
2003-01-02	1.8288	0.506944444444445
2003-01-03	1.8288	0.486805555555555
2003-01-04	1.8288	0.466666666666669
2003-01-05	1.8288	0.486805555555555
2003-01-06	1.8288	0.527083333333332
2003-01-07	1.8288	0.527083333333332
2003-01-08	1.8288	0.547222222222222
2003-01-09	1.8288	0.547222222222222
2003-01-10	1.8288	0.506944444444445
2003-01-11	1.8288	0.547222222222222
2003-01-12	1.8288	0.547222222222222
2003-01-13	1.8288	0.486805555555555
2003-01-14	1.8288	0.486805555555555
2003-01-15	1.8288	0.627777777777779
2003-01-16	1.8288	0.647916666666666
2003-01-17	1.8288	0.587499999999999
2003-01-18	1.8288	0.686111111111111
2003-01-19	1.8288	0.705555555555557
2003-01-20	1.8288	0.705555555555557
2003-01-21	1.8288	0.725694444444444
2003-01-22	1.8288	0.725694444444444
2003-01-23	1.8288	0.647916666666666
2003-01-24	1.8288	0.647916666666666
2003-01-25	1.8288	0.688194444444446
2003-01-26	1.8288	0.786111111111111
2003-01-27	1.8288	0.786111111111111
2003-01-28	1.8288	0.806250000000001
2003-01-29	1.8288	0.927083333333335
2003-01-30	1.8288	0.786111111111111
2003-01-31	1.8288	0.786111111111111
2003-02-01	1.8288	0.927083333333335
2003-02-02	1.8288	0.906944444444445
2003-02-03	1.8288	0.886805555555554
2003-02-04	1.8288	0.905555555555557
2003-02-05	1.8288	0.845833333333334
2003-02-06	1.8288	0.825
2003-02-07	1.8288	0.825
2003-02-08	1.8288	0.844444444444446
2003-02-09	1.8288	0.884027777777779
2003-02-10	1.8288	0.906944444444445
2003-02-11	1.8288	1.00555555555556
2003-02-12	1.8288	0.965972222222224
2003-02-13	1.8288	0.886805555555554
2003-02-14	1.8288	0.826388888888887
2003-02-15	1.8288	0.846527777777778
2003-02-16	1.8288	0.766666666666668
2003-02-17	1.8288	0.805555555555557
2003-02-18	1.8288	0.666666666666668
2003-02-19	1.8288	0.746527777777778
2003-02-20	1.8288	0.946527777777777
2003-02-21	1.8288	1.025
2003-02-22	1.8288	0.927083333333335
2003-02-23	1.8288	1.025
2003-02-24	1.8288	1.04513888888889
2003-02-25	1.8288	1.00486111111111
2003-02-26	1.8288	0.944444444444446
2003-02-27	1.8288	0.944444444444446
2003-02-28	1.8288	1.04444444444445
2003-03-01	1.8288	1.04444444444445
2003-03-02	1.8288	1.08333333333333
2003-03-03	1.8288	1.04513888888889
2003-03-04	1.8288	1.16388888888889
2003-03-05	1.8288	1.20347222222222
2003-03-06	1.8288	1.22361111111111
2003-03-07	1.8288	1.26388888888889
2003-03-08	1.8288	1.32430555555556
2003-03-09	1.8288	1.34375
2003-03-10	1.8288	1.20347222222222
2003-03-11	1.8288	1.18402777777778
2003-03-12	1.8288	1.24375
2003-03-13	1.8288	1.28402777777778
2003-03-14	1.8288	1.40486111111111
2003-03-15	1.8288	1.42430555555555
2003-03-16	1.8288	1.52152777777778
2003-03-17	1.8288	1.82013888888889
2003-03-18	1.8288	2.01875
2003-03-19	1.8288	2.19652777777778
2003-03-20	1.8288	2.25555555555556
2003-03-21	1.8288	2.25555555555556
2003-03-22	1.8288	2.31458333333333
2003-03-23	1.8288	2.43333333333333
2003-03-24	1.8288	2.59236111111111
2003-03-25	1.8288	2.74930555555555
2003-03-26	1.8288	2.78888888888889
2003-03-27	1.8288	2.70902777777778
2003-03-28	1.8288	2.82916666666667
2003-03-29	1.8288	2.90833333333333
2003-03-30	1.8288	2.85
2003-03-31	1.8288	2.98611111111111
2003-04-01	1.8288	3.06388888888889
2003-04-02	1.8288	3.2
2003-04-03	1.8288	3.25972222222222
2003-04-04	1.8288	3.29930555555555
2003-04-05	1.8288	3.39861111111111
2003-04-06	1.8288	3.575
2003-04-07	1.8288	3.73055555555556
2003-04-08	1.8288	3.94583333333333
2003-04-09	1.8288	4.16111111111111
2003-04-10	1.8288	4.35763888888889
2003-04-11	1.8288	4.65
2003-04-12	1.8288	4.92222222222222
2003-04-13	1.8288	5.13611111111111
2003-04-14	1.8288	5.44722222222222
2003-04-15	1.8288	5.25208333333333
2003-04-16	1.8288	2.21666666666667
2003-04-17	1.8288	2.27361111111111
2003-04-18	1.8288	1.97361111111111
2003-04-19	1.8288	1.42222222222222
2003-04-20	1.8288	1.60138888888889
2003-04-21	1.8288	2.07708333333334
2003-04-22	1.8288	2.94444444444444
2003-04-23	1.8288	3.35555555555556
2003-04-24	1.8288	3.43541666666667
2003-04-25	1.8288	3.78888888888889
2003-04-26	1.8288	4.14236111111111
2003-04-27	1.8288	4.96111111111111
2003-04-28	1.8288	5.175
2003-04-29	1.8288	5.73888888888889
2003-04-30	1.8288	6.49583333333333
2003-05-01	1.8288	6.94375
2003-05-02	1.8288	6.86458333333333
2003-05-03	1.8288	6.88402777777778
2003-05-04	1.8288	7.11666666666667
2003-05-05	1.8288	7.04027777777778
2003-05-06	1.8288	6.86666666666667
2003-05-07	1.8288	7.50347222222222
2003-05-08	1.8288	8.48472222222222
2003-05-09	1.8288	8.06319444444444
2003-05-10	1.8288	8.17777777777778
2003-05-11	1.8288	7.98611111111111
2003-05-12	1.8288	8.61944444444445
2003-05-13	1.8288	9.25486111111111
2003-05-14	1.8288	9.29375
2003-05-15	1.8288	9.56388888888889
2003-05-16	1.8288	10.1486111111111
2003-05-17	1.8288	10.73125
2003-05-18	1.8288	11.2527777777778
2003-05-19	1.8288	11.2319444444444
2003-05-20	1.8288	11.0604166666667
2003-05-21	1.8288	11.3277777777778
2003-05-22	1.8288	11.3298611111111
2003-05-23	1.8288	11.5791666666667
2003-05-24	1.8288	12.1027777777778
2003-05-25	1.8288	12.8597222222222
2003-05-26	1.8288	13.3631944444444
2003-05-27	1.8288	14.2875
2003-05-28	1.8288	13.9
2003-05-29	1.8288	14.1902777777778
2003-05-30	1.8288	14.0722222222222
2003-05-31	1.8288	14.1895833333333
2003-06-01	1.8288	14.6583333333333
2003-06-02	1.8288	15.4277777777778
2003-06-03	1.8288	15.4277777777778
2003-06-04	1.8288	15.8826388888889
2003-06-05	1.8288	16.1395833333333
2003-06-06	1.8288	16.2784722222222
2003-06-07	1.8288	15.725
2003-06-08	1.8288	15.74375
2003-06-09	1.8288	16.1388888888889
2003-06-10	1.8288	16.0402777777778
2003-06-11	1.8288	16.3166666666667
2003-06-12	1.8288	16.3569444444444
2003-06-13	1.8288	16.8548611111111
2003-06-14	1.8288	17.8118055555556
2003-06-15	1.8288	17.9722222222222
2003-06-16	1.8288	18.5972222222222
2003-06-17	1.8288	19.8534722222222
2003-06-18	1.8288	19.7513888888889
2003-06-19	1.8288	19.7104166666667
2003-06-20	1.8288	19.5083333333333
2003-06-21	1.8288	19.3659722222222
2003-06-22	1.8288	19.6305555555555
2003-06-23	1.8288	19.6708333333333
2003-06-24	1.8288	19.9138888888889
2003-06-25	1.8288	19.8527777777778
2003-06-26	1.8288	19.1840277777778
2003-06-27	1.8288	19.2652777777778
2003-06-28	1.8288	19.3875
2003-06-29	1.8288	19.5284722222222
2003-06-30	1.8288	19.9541666666667
2003-07-01	1.8288	20.7861111111111
2003-07-02	1.8288	21.075
2003-07-03	1.8288	21.1152777777778
2003-07-04	1.8288	21.4673611111111
2003-07-05	1.8288	21.925
2003-07-06	1.8288	22.46875
2003-07-07	1.8288	22.5291666666667
2003-07-08	1.8288	22.2166666666667
2003-07-09	1.8288	21.4875
2003-07-10	1.8288	20.9916666666667
2003-07-11	1.8288	20.8270833333333
2003-07-12	1.8288	20.9729166666667
2003-07-13	1.8288	21.7583333333333
2003-07-14	1.8288	21.4875
2003-07-15	1.8288	21.5708333333333
2003-07-16	1.8288	21.925
2003-07-17	1.8288	21.9041666666667
2003-07-18	1.8288	21.8
2003-07-19	1.8288	22.05
2003-07-20	1.8288	22.175
2003-07-21	1.8288	21.9458333333333
2003-07-22	1.8288	21.9875
2003-07-23	1.8288	22.0708333333333
2003-07-24	1.8288	22.0916666666667
2003-07-25	1.8288	22.05
2003-07-26	1.8288	22.425
2003-07-27	1.8288	22.5083333333333
2003-07-28	1.8288	22.8006944444444
2003-07-29	1.8288	23.0715277777778
2003-07-30	1.8288	23.0083333333333
2003-07-31	1.8288	23.0513888888889
2003-08-01	1.8288	23.1138888888889
2003-08-02	1.8288	22.9875
2003-08-03	1.8288	22.9680555555556
2003-08-04	1.8288	23.2854166666667
2003-08-05	1.8288	23.8201388888889
2003-08-06	1.8288	23.9277777777778
2003-08-07	1.8288	23.7555555555556
2003-08-08	1.8288	23.90625
2003-08-09	1.8288	24.3402777777778
2003-08-10	1.8288	24.8618055555556
2003-08-11	1.8288	24.0361111111111
2003-08-12	1.8288	23.7340277777778
2003-08-13	1.8288	23.9284722222222
2003-08-14	1.8288	23.95
2003-08-15	1.8288	24.3180555555555
2003-08-16	1.8288	24.6888888888889
2003-08-17	1.8288	24.7097222222222
2003-08-18	1.8288	24.7965277777778
2003-08-19	1.8288	24.9694444444444
2003-08-20	1.8288	24.9041666666667
2003-08-21	1.8288	24.6020833333333
2003-08-22	1.8288	24.3840277777778
2003-08-23	1.8288	23.9493055555556
2003-08-24	1.8288	23.8409722222222
2003-08-25	1.8288	23.8631944444444
2003-08-26	1.8288	24.0791666666667
2003-08-27	1.8288	23.6055555555556
2003-08-28	1.8288	23.1347222222222
2003-08-29	1.8288	22.7166666666667
2003-08-30	1.8288	22.4041666666667
2003-08-31	1.8288	22.05
2003-09-01	1.8288	21.9458333333333
2003-09-02	1.8288	21.6958333333333
2003-09-03	1.8288	21.1555555555556
2003-09-04	1.8288	20.9298611111111
2003-09-05	1.8288	20.8083333333333
2003-09-06	1.8288	20.9916666666667
2003-09-07	1.8288	21.2395833333333
2003-09-08	1.8288	21.55
2003-09-09	1.8288	21.3006944444444
2003-09-10	1.8288	21.15625
2003-09-11	1.8288	20.86875
2003-09-12	1.8288	20.8076388888889
2003-09-13	1.8288	20.3777777777778
2003-09-14	1.8288	19.9541666666667
2003-09-15	1.8288	19.8333333333333
2003-09-16	1.8288	19.7930555555556
2003-09-17	1.8288	19.7527777777778
2003-09-18	1.8288	19.4680555555556
2003-09-19	1.8288	18.5756944444444
2003-09-20	1.8288	18.1333333333333
2003-09-21	1.8288	17.6701388888889
2003-09-22	1.8288	17.1909722222222
2003-09-23	1.8288	16.7729166666667
2003-09-24	1.8288	16.1597222222222
2003-09-25	1.8288	15.3888888888889
2003-09-26	1.8288	14.8930555555556
2003-09-27	1.8288	14.2861111111111
2003-09-28	1.8288	13.6875
2003-09-29	1.8288	13.2861111111111
2003-09-30	1.8288	12.6861111111111
2003-10-01	1.8288	12.025
2003-10-02	1.8288	11.5972222222222
2003-10-03	1.8288	11.4236111111111
2003-10-04	1.8288	11.3472222222222
2003-10-05	1.8288	11.3666666666667
2003-10-06	1.8288	11.4444444444444
2003-10-07	1.8288	11.7527777777778
2003-10-08	1.8288	11.9666666666667
2003-10-09	1.8288	12.1222222222222
2003-10-10	1.8288	12.2388888888889
2003-10-11	1.8288	12.3361111111111
2003-10-12	1.8288	12.2583333333333
2003-10-13	1.8288	12.2
2003-10-14	1.8288	12.2
2003-10-15	1.8288	11.8694444444444
2003-10-16	1.8288	11.4236111111111
2003-10-17	1.8288	11.1944444444444
2003-10-18	1.8288	11.3090277777778
2003-10-19	1.8288	11.3090277777778
2003-10-20	1.8288	11.3486111111111
2003-10-21	1.8288	11.3486111111111
2003-10-22	1.8288	11.1361111111111
2003-10-23	1.8288	10.90625
2003-10-24	1.8288	10.6361111111111
2003-10-25	1.8288	10.2472222222222
2003-10-26	1.8288	9.73611111111111
2003-10-27	1.8288	9.34930555555555
2003-10-28	1.8288	8.83125
2003-10-29	1.8288	8.46597222222223
2003-10-30	1.8288	8.10069444444444
2003-10-31	1.8288	7.79375
2003-11-01	1.8288	7.34861111111111
2003-11-02	1.8288	7.02222222222222
2003-11-03	1.8288	6.51666666666666
2003-11-04	1.8288	5.83611111111111
2003-11-05	1.8288	5.27222222222222
2003-11-06	1.8288	4.51180555555556
2003-11-07	1.8288	3.71111111111111
2003-11-08	1.8288	3.06458333333333
2003-11-09	1.8288	2.59097222222222
2003-11-10	1.8288	2.49166666666667
2003-11-11	1.8288	2.5125
2003-11-12	1.8288	2.47361111111111
2003-11-13	1.8288	2.05833333333333
2003-11-14	1.8288	2.19722222222222
2003-11-15	1.8288	2.33472222222222
2003-11-16	1.8288	2.29444444444445
2003-11-17	1.8288	2.375
2003-11-18	1.8288	2.57291666666667
2003-11-19	1.8288	2.53333333333333
2003-11-20	1.8288	2.59305555555555
2003-11-21	1.8288	2.33611111111111
2003-11-22	1.8288	2.03819444444445
2003-11-23	1.8288	1.32361111111111
2003-11-24	1.8288	0.486805555555555
2003-11-25	1.8288	0.0437499999999997
2003-12-09	1.8288	0.0437499999999997
2003-12-10	1.8288	0.06388888888889
2003-12-11	1.8288	0.164583333333334
2003-12-12	1.8288	0.184722222222224
2003-12-13	1.8288	0.20486111111111
2003-12-14	1.8288	0.245138888888887
2003-12-15	1.8288	0.285416666666668
2003-12-16	1.8288	0.285416666666668
2003-12-17	1.8288	0.305555555555554
2003-12-18	1.8288	0.325694444444444
2003-12-19	1.8288	0.386111111111111
2003-12-20	1.8288	0.406250000000002
2003-12-21	1.8288	0.486805555555555
2003-12-22	1.8288	0.486805555555555
2003-12-23	1.8288	0.527083333333332
2003-12-24	1.8288	0.627777777777779
2003-12-25	1.8288	0.668055555555556
2003-12-26	1.8288	0.627777777777779
2003-12-27	1.8288	0.607638888888889
2003-12-28	1.8288	0.688194444444446
2003-12-29	1.8288	0.708333333333333
2003-12-30	1.8288	0.708333333333333
2003-12-31	1.8288	0.766666666666668
2004-01-01	1.8288	0.786111111111111
2004-01-02	1.8288	0.786111111111111
2004-01-03	1.8288	0.844444444444446
2004-01-04	1.8288	0.864583333333333
2004-01-05	1.8288	0.904166666666665
2004-01-06	1.8288	0.924305555555556
2004-01-07	1.8288	1.00486111111111
2004-01-08	1.8288	1.00486111111111
2004-01-09	1.8288	1.08541666666667
2004-01-10	1.8288	1.08541666666667
2004-01-11	1.8288	1.10555555555556
2004-01-12	1.8288	1.10555555555556
2004-01-13	1.8288	1.14583333333333
2004-01-14	1.8288	1.12569444444444
2004-01-15	1.8288	1.18611111111111
2004-01-16	1.8288	1.225
2004-01-17	1.8288	1.26388888888889
2004-01-18	1.8288	1.32291666666667
2004-01-19	1.8288	1.34305555555555
2004-01-20	1.8288	1.38194444444444
2004-01-21	1.8288	1.42222222222222
2004-01-22	1.8288	1.4625
2004-01-23	1.8288	1.4625
2004-01-24	1.8288	1.44236111111111
2004-01-25	1.8288	1.44236111111111
2004-01-26	1.8288	1.50277777777778
2004-01-27	1.8288	1.50277777777778
2004-01-28	1.8288	1.4625
2004-01-29	1.8288	1.4625
2004-01-30	1.8288	1.4625
2004-01-31	1.8288	1.42222222222222
2004-02-01	1.8288	1.44236111111111
2004-02-02	1.8288	1.42222222222222
2004-02-03	1.8288	1.38194444444444
2004-02-04	1.8288	1.42222222222222
2004-02-05	1.8288	1.44236111111111
2004-02-06	1.8288	1.48263888888889
2004-02-07	1.8288	1.4625
2004-02-08	1.8288	1.48263888888889
2004-02-09	1.8288	1.52291666666667
2004-02-10	1.8288	1.50277777777778
2004-02-11	1.8288	1.4625
2004-02-12	1.8288	1.42222222222222
2004-02-13	1.8288	1.50138888888889
2004-02-14	1.8288	1.38263888888889
2004-02-15	1.8288	1.32291666666667
2004-02-16	1.8288	1.28402777777778
2004-02-17	1.8288	1.26388888888889
2004-02-18	1.8288	1.225
2004-02-19	1.8288	1.26388888888889
2004-02-20	1.8288	1.26388888888889
2004-02-21	1.8288	1.34166666666667
2004-02-22	1.8288	1.30277777777778
2004-02-23	1.8288	1.28333333333333
2004-02-24	1.8288	1.26388888888889
2004-02-25	1.8288	1.26388888888889
2004-02-26	1.8288	1.26388888888889
2004-02-27	1.8288	1.26388888888889
2004-02-28	1.8288	1.26388888888889
2004-02-29	1.8288	1.26388888888889
2004-03-01	1.8288	1.30277777777778
2004-03-02	1.8288	1.30277777777778
2004-03-03	1.8288	1.34166666666667
2004-03-04	1.8288	1.40208333333333
2004-03-05	1.8288	1.42222222222222
2004-03-06	1.8288	1.48263888888889
2004-03-07	1.8288	1.48263888888889
2004-03-08	1.8288	1.48263888888889
2004-03-09	1.8288	1.52291666666667
2004-03-10	1.8288	1.50277777777778
2004-03-11	1.8288	1.50277777777778
2004-03-12	1.8288	1.50277777777778
2004-03-13	1.8288	1.50277777777778
2004-03-14	1.8288	1.50277777777778
2004-03-15	1.8288	1.50277777777778
2004-03-16	1.8288	1.50277777777778
2004-03-17	1.8288	1.50277777777778
2004-03-18	1.8288	1.50277777777778
2004-03-19	1.8288	1.50277777777778
2004-03-20	1.8288	1.50277777777778
2004-03-21	1.8288	1.50277777777778
2004-03-22	1.8288	1.60347222222222
2004-03-23	1.8288	1.62361111111111
2004-03-24	1.8288	1.64305555555556
2004-03-25	1.8288	1.64166666666667
2004-03-26	1.8288	1.72152777777778
2004-03-27	1.8288	1.70138888888889
2004-03-28	1.8288	1.80208333333333
2004-03-29	1.8288	1.88055555555555
2004-03-30	1.8288	2.07777777777778
2004-03-31	1.8288	2.29583333333333
2004-04-01	1.8288	2.45416666666666
2004-04-02	1.8288	2.63194444444444
2004-04-03	1.8288	2.84791666666667
2004-04-04	1.8288	2.98611111111111
2004-04-05	1.8288	3.06458333333333
2004-04-06	1.8288	3.27986111111111
2004-04-07	1.8288	3.37847222222222
2004-04-08	1.8288	3.73055555555556
2004-04-09	1.8288	3.96597222222222
2004-04-10	1.8288	4.06388888888889
2004-04-11	1.8288	4.14166666666667
2004-04-12	1.8288	4.29861111111111
2004-04-13	1.8288	4.55208333333333
2004-04-14	1.8288	4.88333333333333
2004-04-15	1.8288	5.09722222222222
2004-04-16	1.8288	5.07708333333333
2004-04-17	1.8288	5.175
2004-04-18	1.8288	4.06180555555556
2004-04-19	1.8288	2.70902777777778
2004-04-20	1.8288	3.06458333333333
2004-04-21	1.8288	3.20138888888889
2004-04-22	1.8288	3.18263888888889
2004-04-23	1.8288	3.77013888888889
2004-04-24	1.8288	4.20069444444445
2004-04-25	1.8288	4.84444444444444
2004-04-26	1.8288	5.11666666666667
2004-04-27	1.8288	5.27222222222222
2004-04-28	1.8288	5.56388888888889
2004-04-29	1.8288	5.71944444444444
2004-04-30	1.8288	6.08888888888889
2004-05-01	1.8288	6.49722222222222
2004-05-02	1.8288	6.69027777777778
2004-05-03	1.8288	6.67222222222222
2004-05-04	1.8288	6.9625
2004-05-05	1.8288	7.17569444444444
2004-05-06	1.8288	7.52291666666666
2004-05-07	1.8288	7.63888888888889
2004-05-08	1.8288	8.19791666666667
2004-05-09	1.8288	9.02430555555556
2004-05-10	1.8288	9.04236111111111
2004-05-11	1.8288	8.98472222222222
2004-05-12	1.8288	9.44652777777778
2004-05-13	1.8288	9.23541666666667
2004-05-14	1.8288	9.25416666666667
2004-05-15	1.8288	9.40833333333333
2004-05-16	1.8288	9.71736111111111
2004-05-17	1.8288	10.0513888888889
2004-05-18	1.8288	10.4416666666667
2004-05-19	1.8288	10.9243055555556
2004-05-20	1.8288	11.0590277777778
2004-05-21	1.8288	11.0027777777778
2004-05-22	1.8288	10.925
2004-05-23	1.8288	10.7701388888889
2004-05-24	1.8288	10.5972222222222
2004-05-25	1.8288	10.5972222222222
2004-05-26	1.8288	10.7708333333333
2004-05-27	1.8288	11.2513888888889
2004-05-28	1.8288	11.7152777777778
2004-05-29	1.8288	11.6944444444444
2004-05-30	1.8288	11.7722222222222
2004-05-31	1.8288	11.9472222222222
2004-06-01	1.8288	11.8305555555556
2004-06-02	1.8288	12.1416666666667
2004-06-03	1.8288	13.4194444444444
2004-06-04	1.8288	14.3305555555556
2004-06-05	1.8288	13.9784722222222
2004-06-06	1.8288	14.4055555555556
2004-06-07	1.8288	14.7770833333333
2004-06-08	1.8288	15.1909722222222
2004-06-09	1.8288	14.8145833333333
2004-06-10	1.8288	14.9131944444444
2004-06-11	1.8288	14.5791666666667
2004-06-12	1.8288	15.2506944444444
2004-06-13	1.8288	16.0805555555556
